access.log
[2012-08-14 17:47:55] [127.0.0.1] [slider-tom] [GET / HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:03] [127.0.0.1] [slider-tom] [GET /_Bugzilla/desc.gif HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:03] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_get_product_release_date.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /_Bugzilla/sort_style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/css/style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /jquery/jquery-latest.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /jquery/jquery.tablesorter.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /jquery/priority_sort.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /jquery/table_hover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /jquery/ajaxPost.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/js/jquery.fn.gantt.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla_product.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bootstrap-tooltip.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bootstrap-popover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [POST /_Bugzilla/milestones.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_json_get_product_bugs.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_product_bugs.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bg.gif HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [GET /_Bugzilla/desc.gif HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:04] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_get_product_release_date.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/sort_style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/css/style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /jquery/jquery-latest.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /jquery/jquery.tablesorter.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /jquery/priority_sort.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /jquery/table_hover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /jquery/ajaxPost.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/js/jquery.fn.gantt.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla_product.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bootstrap-tooltip.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bootstrap-popover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [POST /_Bugzilla/milestones.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_json_get_product_bugs.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_product_bugs.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bg.gif HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/desc.gif HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_get_product_release_date.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/sort_style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/css/style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /jquery/jquery-latest.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /jquery/jquery.tablesorter.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /jquery/priority_sort.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /jquery/table_hover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /jquery/ajaxPost.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/js/jquery.fn.gantt.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla_product.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bootstrap-tooltip.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bootstrap-popover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [POST /_Bugzilla/milestones.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_json_get_product_bugs.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_product_bugs.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bg.gif HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:05] [127.0.0.1] [slider-tom] [GET /_Bugzilla/desc.gif HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_get_product_release_date.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /_Bugzilla/index.php HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/css/style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /jquery/jquery-latest.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /_Bugzilla/sort_style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /jquery/priority_sort.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /jquery/table_hover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /jquery/ajaxPost.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /_Bugzilla/gantt/js/jquery.fn.gantt.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bugzilla_product.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bootstrap-tooltip.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bootstrap-popover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /jquery/jquery.tablesorter.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /res/favicon.ico HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [POST /_Bugzilla/milestones.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_json_get_product_bugs.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_product_bugs.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /_Bugzilla/bg.gif HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [GET /_Bugzilla/desc.gif HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:34:06] [127.0.0.1] [slider-tom] [POST /_Bugzilla/ajax_get_product_release_date.php?Product=13&Milestone=open_bugs HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET / HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /bugzilla.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /sort_style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /gantt/css/style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /jquery/jquery-latest.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /jquery/jquery.tablesorter.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /jquery/priority_sort.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /jquery/table_hover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /jquery/ajaxPost.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /gantt/js/jquery.fn.gantt.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /bugzilla_product.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /bootstrap-tooltip.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /bootstrap-popover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /gantt/js/jquery.fn.gantt.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET / HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /bugzilla_product.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET / HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /bootstrap-tooltip.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET /bootstrap-popover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:42] [127.0.0.1] [slider-tom] [GET / HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET /bugzilla.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET /sort_style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET / HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET /gantt/css/style.css HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET /jquery/jquery-latest.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET /jquery/jquery.tablesorter.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET /jquery/priority_sort.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET /jquery/table_hover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET /jquery/ajaxPost.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET /gantt/js/jquery.fn.gantt.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET /bugzilla_product.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET /bootstrap-tooltip.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET /bootstrap-popover.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET / HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET / HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
[2012-08-14 18:41:43] [127.0.0.1] [slider-tom] [GET /gantt/js/jquery.fn.gantt.js HTTP/1.1] [Mozilla/5.0 (Windows NT 6.1; WOW64; rv:14.0) Gecko/20100101 Firefox/14.0.1]
